Date,Open,High,Low,Close,Volume
201712201122,0,0,0,20.72,0
201712201123,0,0,0,20.73,0
201712201124,0,0,0,20.73,0
201712201125,0,0,0,20.72,0
201712201127,0,0,0,20.65,0
201712201128,0,0,0,20.65,0
201712201129,0,0,0,20.66,0
201712201300,0,0,0,20.66,0
201712201301,0,0,0,20.66,0
201712201303,0,0,0,20.69,0
201712201304,0,0,0,20.7,0
201712201305,0,0,0,20.66,0
201712201307,0,0,0,20.7,0
201712201308,0,0,0,20.68,0
201712201309,0,0,0,20.7,0
201712201310,0,0,0,20.7,0
201712201311,0,0,0,20.69,0
201712201312,0,0,0,20.68,0
201712201313,0,0,0,20.68,0
201712201314,0,0,0,20.68,0
201712201315,0,0,0,20.7,0
201712201316,0,0,0,20.68,0
201712201317,0,0,0,20.69,0
201712201318,0,0,0,20.7,0
201712201319,0,0,0,20.71,0
201712201320,0,0,0,20.71,0
201712201321,0,0,0,20.71,0
201712201322,0,0,0,20.74,0
201712201323,0,0,0,20.75,0
201712201324,0,0,0,20.73,0
201712201325,0,0,0,20.73,0
201712201326,0,0,0,20.7,0
201712201327,0,0,0,20.7,0
201712201328,0,0,0,20.72,0
201712201329,0,0,0,20.72,0
201712201330,0,0,0,20.71,0
201712201331,0,0,0,20.72,0
201712201332,0,0,0,20.73,0
201712201333,0,0,0,20.76,0
201712201334,0,0,0,20.75,0
201712201336,0,0,0,20.75,0
201712201337,0,0,0,20.73,0
201712201339,0,0,0,20.73,0
201712201340,0,0,0,20.72,0
201712201341,0,0,0,20.72,0
201712201342,0,0,0,20.72,0
201712201343,0,0,0,20.71,0
201712201344,0,0,0,20.7,0
201712201345,0,0,0,20.69,0
201712201346,0,0,0,20.7,0
201712201347,0,0,0,20.7,0
201712201348,0,0,0,20.7,0
201712201349,0,0,0,20.7,0
201712201350,0,0,0,20.68,0
201712201351,0,0,0,20.65,0
201712201352,0,0,0,20.65,0
201712201353,0,0,0,20.62,0
201712201354,0,0,0,20.63,0
201712201355,0,0,0,20.61,0
201712201356,0,0,0,20.71,0
201712201357,0,0,0,20.71,0
201712201358,0,0,0,20.75,0
201712201359,0,0,0,20.92,0
201712201400,0,0,0,20.89,0
201712201401,0,0,0,20.97,0
201712201402,0,0,0,21.11,0
201712201403,0,0,0,21.2,0
201712201404,0,0,0,21.23,0
201712201405,0,0,0,21.18,0
201712201406,0,0,0,21.24,0
201712201407,0,0,0,21.35,0
201712201408,0,0,0,21.5,0
201712201409,0,0,0,21.34,0
201712201410,0,0,0,21.36,0
201712201411,0,0,0,21.41,0
201712201412,0,0,0,21.37,0
201712201413,0,0,0,21.3,0
201712201414,0,0,0,21.3,0
201712201415,0,0,0,21.28,0
201712201416,0,0,0,21.27,0
201712201417,0,0,0,21.3,0
201712201418,0,0,0,21.38,0
201712201419,0,0,0,21.38,0
201712201420,0,0,0,21.31,0
201712201421,0,0,0,21.29,0
201712201422,0,0,0,21.23,0
201712201423,0,0,0,21.29,0
201712201424,0,0,0,21.25,0
201712201425,0,0,0,21.26,0
201712201426,0,0,0,21.29,0
201712201427,0,0,0,21.29,0
201712201428,0,0,0,21.27,0
201712201429,0,0,0,21.3,0
201712201430,0,0,0,21.3,0
201712201431,0,0,0,21.32,0
201712201432,0,0,0,21.32,0
201712201433,0,0,0,21.28,0
201712201434,0,0,0,21.27,0
201712201435,0,0,0,21.27,0
201712201436,0,0,0,21.31,0
201712201437,0,0,0,21.33,0
201712201438,0,0,0,21.31,0
201712201439,0,0,0,21.29,0
201712201440,0,0,0,21.27,0
201712201441,0,0,0,21.28,0
201712201442,0,0,0,21.29,0
201712201443,0,0,0,21.27,0
201712201444,0,0,0,21.25,0
201712201445,0,0,0,21.19,0
201712201446,0,0,0,21.2,0
201712201447,0,0,0,21.22,0
201712201448,0,0,0,21.22,0
201712201449,0,0,0,21.21,0
201712201450,0,0,0,21.3,0
201712201451,0,0,0,21.33,0
201712201452,0,0,0,21.32,0
201712201453,0,0,0,21.47,0
201712201454,0,0,0,21.43,0
201712201455,0,0,0,21.39,0
201712201456,0,0,0,21.4,0
201712201457,0,0,0,21.47,0
201712201458,0,0,0,21.47,0
201712201459,0,0,0,21.49,0
201712210925,0,0,0,21.99,0
201712210930,0,0,0,21.9,0
201712210931,0,0,0,21.98,0
201712210932,0,0,0,22.28,0
201712210933,0,0,0,22.29,0
201712210934,0,0,0,22.35,0
201712210935,0,0,0,22.17,0
201712210936,0,0,0,22.26,0
201712210937,0,0,0,22.38,0
201712210938,0,0,0,22.49,0
201712210939,0,0,0,22.55,0
201712210940,0,0,0,22.81,0
201712210941,0,0,0,22.67,0
201712210942,0,0,0,22.63,0
201712210943,0,0,0,22.6,0
201712210944,0,0,0,22.56,0
201712210945,0,0,0,22.48,0
201712210946,0,0,0,22.5,0
201712210947,0,0,0,22.58,0
201712210948,0,0,0,22.49,0
201712210949,0,0,0,22.43,0
201712210950,0,0,0,22.37,0
201712210951,0,0,0,22.44,0
201712210952,0,0,0,22.47,0
201712210953,0,0,0,22.49,0
201712210954,0,0,0,22.5,0
201712210955,0,0,0,22.47,0
201712210956,0,0,0,22.4,0
201712210957,0,0,0,22.38,0
201712210958,0,0,0,22.37,0
201712210959,0,0,0,22.41,0
201712211000,0,0,0,22.43,0
201712211001,0,0,0,22.45,0
201712211002,0,0,0,22.4,0
201712211003,0,0,0,22.41,0
201712211004,0,0,0,22.43,0
201712211005,0,0,0,22.41,0
201712211006,0,0,0,22.4,0
201712211007,0,0,0,22.43,0
201712211008,0,0,0,22.45,0
201712211009,0,0,0,22.5,0
201712211010,0,0,0,22.56,0
201712211011,0,0,0,22.57,0
201712211012,0,0,0,22.5,0
201712211013,0,0,0,22.52,0
201712211014,0,0,0,22.54,0
201712211015,0,0,0,22.52,0
201712211016,0,0,0,22.46,0
201712211017,0,0,0,22.43,0
201712211018,0,0,0,22.5,0
201712211019,0,0,0,22.5,0
201712211020,0,0,0,22.49,0
201712211021,0,0,0,22.48,0
201712211022,0,0,0,22.48,0
201712211023,0,0,0,22.49,0
201712211024,0,0,0,22.52,0
201712211025,0,0,0,22.58,0
201712211026,0,0,0,22.64,0
201712211027,0,0,0,22.71,0
201712211028,0,0,0,22.73,0
201712211029,0,0,0,22.63,0
201712211030,0,0,0,22.62,0
201712211031,0,0,0,22.66,0
201712211032,0,0,0,22.74,0
201712211033,0,0,0,22.77,0
201712211034,0,0,0,22.81,0
201712211035,0,0,0,22.86,0
201712211036,0,0,0,22.87,0
201712211037,0,0,0,22.78,0
201712211038,0,0,0,22.7,0
201712211039,0,0,0,22.61,0
201712211040,0,0,0,22.64,0
201712211041,0,0,0,22.75,0
201712211042,0,0,0,22.76,0
201712211043,0,0,0,22.75,0
201712211044,0,0,0,22.8,0
201712211045,0,0,0,22.88,0
201712211046,0,0,0,22.97,0
201712211047,0,0,0,22.98,0
201712211048,0,0,0,23.15,0
201712211049,0,0,0,23.38,0
201712211050,0,0,0,23.35,0
201712211051,0,0,0,23.22,0
201712211052,0,0,0,23.25,0
201712211053,0,0,0,23.28,0
201712211054,0,0,0,23.2,0
201712211055,0,0,0,23,0
201712211056,0,0,0,22.97,0
201712211057,0,0,0,23.01,0
201712211058,0,0,0,23.15,0
201712211059,0,0,0,23.1,0
201712211100,0,0,0,23.18,0
201712211101,0,0,0,23.12,0
201712211102,0,0,0,23.13,0
201712211103,0,0,0,23.13,0
201712211104,0,0,0,23.09,0
201712211105,0,0,0,23.09,0
201712211106,0,0,0,23,0
201712211107,0,0,0,22.96,0
201712211108,0,0,0,22.9,0
201712211109,0,0,0,22.8,0
201712211110,0,0,0,22.89,0
201712211111,0,0,0,22.83,0
201712211112,0,0,0,22.85,0
201712211113,0,0,0,22.85,0
201712211114,0,0,0,22.82,0
201712211115,0,0,0,22.81,0
201712211116,0,0,0,22.82,0
201712211117,0,0,0,22.86,0
201712211118,0,0,0,22.89,0
201712211119,0,0,0,22.95,0
201712211120,0,0,0,22.97,0
201712211121,0,0,0,22.9,0
201712211122,0,0,0,22.89,0
201712211123,0,0,0,22.84,0
201712211124,0,0,0,22.77,0
201712211125,0,0,0,22.8,0
201712211126,0,0,0,22.84,0
201712211127,0,0,0,22.93,0
201712211128,0,0,0,22.93,0
201712211129,0,0,0,22.96,0
201712211130,0,0,0,22.98,0
201712211300,0,0,0,23.09,0
201712211301,0,0,0,23.1,0
201712211302,0,0,0,23.01,0
201712211303,0,0,0,23.01,0
201712211304,0,0,0,23.01,0
201712211305,0,0,0,23.02,0
201712211306,0,0,0,23.02,0
201712211307,0,0,0,23.02,0
201712211308,0,0,0,23,0
201712211309,0,0,0,23,0
201712211310,0,0,0,23.01,0
201712211311,0,0,0,23.05,0
201712211312,0,0,0,23.08,0
201712211313,0,0,0,23.08,0
201712211314,0,0,0,23.09,0
201712211315,0,0,0,23.1,0
201712211316,0,0,0,23.14,0
201712211317,0,0,0,23.14,0
201712211318,0,0,0,23.08,0
201712211319,0,0,0,23,0
201712211320,0,0,0,23,0
201712211321,0,0,0,23.03,0
201712211322,0,0,0,23.02,0
201712211323,0,0,0,23,0
201712211324,0,0,0,22.93,0
201712211325,0,0,0,22.9,0
201712211326,0,0,0,22.9,0
201712211327,0,0,0,22.99,0
201712211328,0,0,0,22.99,0
201712211329,0,0,0,22.96,0
201712211330,0,0,0,22.93,0
201712211331,0,0,0,22.92,0
201712211332,0,0,0,22.88,0
201712211333,0,0,0,22.88,0
201712211334,0,0,0,22.87,0
201712211335,0,0,0,22.86,0
201712211336,0,0,0,22.89,0
201712211337,0,0,0,22.95,0
201712211338,0,0,0,23,0
201712211339,0,0,0,23.03,0
201712211340,0,0,0,23.02,0
201712211341,0,0,0,23,0
201712211342,0,0,0,23,0
201712211343,0,0,0,22.98,0
201712211344,0,0,0,22.98,0
201712211345,0,0,0,22.98,0
201712211346,0,0,0,23,0
201712211347,0,0,0,23,0
201712211348,0,0,0,23.01,0
201712211349,0,0,0,23.01,0
201712211350,0,0,0,23.02,0
201712211351,0,0,0,23.05,0
201712211352,0,0,0,23.06,0
201712211353,0,0,0,23.07,0
201712211354,0,0,0,23.08,0
201712211355,0,0,0,23.06,0
201712211356,0,0,0,23.05,0
201712211357,0,0,0,23.06,0
201712211358,0,0,0,23.04,0
201712211359,0,0,0,23.01,0
201712211400,0,0,0,23,0
201712211401,0,0,0,23.02,0
201712211402,0,0,0,23.02,0
201712211403,0,0,0,23.02,0
201712211404,0,0,0,23.01,0
201712211405,0,0,0,23.02,0
201712211406,0,0,0,23.02,0
201712211407,0,0,0,23.04,0
201712211408,0,0,0,23.05,0
201712211409,0,0,0,23.02,0
201712211410,0,0,0,23,0
201712211411,0,0,0,23,0
201712211412,0,0,0,23,0
201712211413,0,0,0,22.98,0
201712211414,0,0,0,22.99,0
201712211415,0,0,0,22.99,0
201712211416,0,0,0,22.98,0
201712211417,0,0,0,23,0
201712211418,0,0,0,23.02,0
201712211419,0,0,0,23.03,0
201712211420,0,0,0,23.04,0
201712211421,0,0,0,23.03,0
201712211422,0,0,0,23.03,0
201712211423,0,0,0,23.03,0
201712211424,0,0,0,23.02,0
201712211425,0,0,0,23.03,0
201712211426,0,0,0,23.04,0
201712211427,0,0,0,23.03,0
201712211428,0,0,0,23.03,0
201712211429,0,0,0,23.04,0
201712211430,0,0,0,22.99,0
201712211431,0,0,0,22.97,0
201712211432,0,0,0,22.87,0
201712211433,0,0,0,22.86,0
201712211434,0,0,0,22.88,0
201712211435,0,0,0,22.86,0
201712211436,0,0,0,22.9,0
201712211437,0,0,0,22.94,0
201712211438,0,0,0,22.88,0
201712211439,0,0,0,22.89,0
201712211440,0,0,0,22.91,0
201712211441,0,0,0,22.9,0
201712211442,0,0,0,22.82,0
201712211443,0,0,0,22.86,0
201712211444,0,0,0,22.86,0
201712211445,0,0,0,22.87,0
201712211446,0,0,0,22.87,0
201712211447,0,0,0,22.9,0
201712211448,0,0,0,22.95,0
201712211449,0,0,0,22.93,0
201712211450,0,0,0,22.91,0
201712211451,0,0,0,22.87,0
201712211452,0,0,0,22.84,0
201712211453,0,0,0,22.75,0
201712211454,0,0,0,22.69,0
201712211455,0,0,0,22.75,0
201712211456,0,0,0,22.8,0
201712211457,0,0,0,22.84,0
201712211458,0,0,0,22.87,0
201712211459,0,0,0,22.87,0
201712211500,0,0,0,22.87,0
201712220925,0,0,0,22.23,0
201712220930,0,0,0,22.3,0
201712220931,0,0,0,22.39,0
201712220932,0,0,0,22.4,0
201712220933,0,0,0,22.33,0
201712220934,0,0,0,22.39,0
201712220935,0,0,0,22.44,0
201712220936,0,0,0,22.55,0
201712220937,0,0,0,22.68,0
201712220938,0,0,0,22.56,0
201712220939,0,0,0,22.47,0
201712220940,0,0,0,22.48,0
201712220941,0,0,0,22.54,0
201712220942,0,0,0,22.56,0
201712220943,0,0,0,22.5,0
201712220944,0,0,0,22.51,0
201712220945,0,0,0,22.6,0
201712220946,0,0,0,22.68,0
201712220947,0,0,0,22.68,0
201712220948,0,0,0,22.58,0
201712220949,0,0,0,22.53,0
201712220950,0,0,0,22.55,0
201712220951,0,0,0,22.64,0
201712220952,0,0,0,22.65,0
201712220953,0,0,0,22.59,0
201712220954,0,0,0,22.56,0
201712220955,0,0,0,22.56,0
201712220956,0,0,0,22.61,0
201712220957,0,0,0,22.63,0
201712220958,0,0,0,22.66,0
201712220959,0,0,0,22.73,0
201712221000,0,0,0,22.71,0
201712221001,0,0,0,22.68,0
201712221002,0,0,0,22.62,0
201712221003,0,0,0,22.61,0
201712221004,0,0,0,22.66,0
201712221005,0,0,0,22.68,0
201712221006,0,0,0,22.69,0
201712221007,0,0,0,22.6,0
201712221008,0,0,0,22.6,0
201712221009,0,0,0,22.59,0
201712221010,0,0,0,22.58,0
201712221011,0,0,0,22.57,0
201712221012,0,0,0,22.52,0
201712221013,0,0,0,22.56,0
201712221014,0,0,0,22.59,0
201712221015,0,0,0,22.57,0
201712221016,0,0,0,22.54,0
201712221017,0,0,0,22.51,0
201712221018,0,0,0,22.46,0
201712221019,0,0,0,22.44,0
201712221020,0,0,0,22.42,0
201712221021,0,0,0,22.5,0
201712221022,0,0,0,22.46,0
201712221023,0,0,0,22.51,0
201712221024,0,0,0,22.58,0
201712221025,0,0,0,22.6,0
201712221026,0,0,0,22.62,0
201712221027,0,0,0,22.64,0
201712221028,0,0,0,22.53,0
201712221029,0,0,0,22.5,0
201712221030,0,0,0,22.5,0
201712221031,0,0,0,22.53,0
201712221032,0,0,0,22.53,0
201712221033,0,0,0,22.54,0
201712221034,0,0,0,22.58,0
201712221035,0,0,0,22.61,0
201712221036,0,0,0,22.58,0
201712221037,0,0,0,22.57,0
201712221038,0,0,0,22.59,0
201712221039,0,0,0,22.64,0
201712221040,0,0,0,22.69,0
201712221041,0,0,0,22.72,0
201712221042,0,0,0,22.77,0
201712221043,0,0,0,22.74,0
201712221044,0,0,0,22.68,0
201712221045,0,0,0,22.68,0
201712221046,0,0,0,22.69,0
201712221047,0,0,0,22.7,0
201712221048,0,0,0,22.63,0
201712221049,0,0,0,22.56,0
201712221050,0,0,0,22.57,0
201712221051,0,0,0,22.64,0
201712221052,0,0,0,22.66,0
201712221053,0,0,0,22.62,0
201712221054,0,0,0,22.62,0
201712221055,0,0,0,22.64,0
201712221056,0,0,0,22.66,0
201712221057,0,0,0,22.66,0
201712221058,0,0,0,22.67,0
201712221059,0,0,0,22.69,0
201712221100,0,0,0,22.76,0
201712221101,0,0,0,22.76,0
201712221102,0,0,0,22.65,0
201712221103,0,0,0,22.69,0
201712221104,0,0,0,22.73,0
201712221105,0,0,0,22.8,0
201712221106,0,0,0,22.87,0
201712221107,0,0,0,22.98,0
201712221108,0,0,0,23.08,0
201712221109,0,0,0,23.17,0
201712221110,0,0,0,23.3,0
201712221111,0,0,0,23.05,0
201712221112,0,0,0,23.33,0
201712221113,0,0,0,23.43,0
201712221114,0,0,0,23.25,0
201712221115,0,0,0,23.23,0
201712221116,0,0,0,23.32,0
201712221117,0,0,0,23.25,0
201712221118,0,0,0,23.25,0
201712221119,0,0,0,23.29,0
201712221120,0,0,0,23.26,0
201712221121,0,0,0,23.24,0
201712221122,0,0,0,23.21,0
201712221123,0,0,0,23.14,0
201712221124,0,0,0,23.13,0
201712221125,0,0,0,23.2,0
201712221126,0,0,0,23.2,0
201712221127,0,0,0,23.17,0
201712221128,0,0,0,23.2,0
201712221129,0,0,0,23.18,0
201712221300,0,0,0,23.24,0
201712221301,0,0,0,23.28,0
201712221302,0,0,0,23.26,0
201712221303,0,0,0,23.21,0
201712221304,0,0,0,23.23,0
201712221305,0,0,0,23.28,0
201712221306,0,0,0,23.26,0
201712221307,0,0,0,23.25,0
201712221308,0,0,0,23.21,0
201712221309,0,0,0,23.24,0
201712221310,0,0,0,23.23,0
201712221311,0,0,0,23.24,0
201712221312,0,0,0,23.23,0
201712221313,0,0,0,23.23,0
201712221314,0,0,0,23.21,0
201712221315,0,0,0,23.19,0
201712221316,0,0,0,23.16,0
201712221317,0,0,0,23.21,0
201712221318,0,0,0,23.25,0
201712221319,0,0,0,23.26,0
201712221320,0,0,0,23.27,0
201712221321,0,0,0,23.27,0
201712221322,0,0,0,23.33,0
201712221323,0,0,0,23.37,0
201712221324,0,0,0,23.36,0
201712221325,0,0,0,23.34,0
201712221326,0,0,0,23.26,0
201712221327,0,0,0,23.3,0
201712221328,0,0,0,23.29,0
201712221329,0,0,0,23.29,0
201712221330,0,0,0,23.29,0
201712221331,0,0,0,23.27,0
201712221332,0,0,0,23.24,0
201712221333,0,0,0,23.21,0
201712221334,0,0,0,23.24,0
201712221335,0,0,0,23.25,0
201712221336,0,0,0,23.32,0
201712221337,0,0,0,23.32,0
201712221338,0,0,0,23.3,0
201712221339,0,0,0,23.3,0
201712221340,0,0,0,23.28,0
201712221341,0,0,0,23.28,0
201712221342,0,0,0,23.28,0
201712221343,0,0,0,23.3,0
201712221344,0,0,0,23.3,0
201712221345,0,0,0,23.33,0
201712221346,0,0,0,23.37,0
201712221347,0,0,0,23.36,0
201712221348,0,0,0,23.38,0
201712221349,0,0,0,23.38,0
201712221350,0,0,0,23.38,0
201712221351,0,0,0,23.36,0
201712221352,0,0,0,23.35,0
201712221353,0,0,0,23.32,0
201712221354,0,0,0,23.33,0
201712221355,0,0,0,23.35,0
201712221356,0,0,0,23.34,0
201712221357,0,0,0,23.31,0
201712221358,0,0,0,23.27,0
201712221359,0,0,0,23.2,0
201712221400,0,0,0,23.21,0
201712221401,0,0,0,23.2,0
201712221402,0,0,0,23.22,0
201712221403,0,0,0,23.22,0
201712221404,0,0,0,23.22,0
201712221405,0,0,0,23.19,0
201712221406,0,0,0,23.11,0
201712221407,0,0,0,23.11,0
201712221408,0,0,0,23.12,0
201712221409,0,0,0,23.13,0
201712221410,0,0,0,23.16,0
201712221411,0,0,0,23.18,0
201712221412,0,0,0,23.16,0
201712221413,0,0,0,23.14,0
201712221414,0,0,0,23.09,0
201712221415,0,0,0,23.04,0
201712221416,0,0,0,23.05,0
201712221417,0,0,0,23.03,0
201712221418,0,0,0,23.06,0
201712221419,0,0,0,23.1,0
201712221420,0,0,0,23.16,0
201712221421,0,0,0,23.18,0
201712221422,0,0,0,23.19,0
201712221423,0,0,0,23.17,0
201712221424,0,0,0,23.1,0
201712221425,0,0,0,23.1,0
201712221426,0,0,0,23.06,0
201712221427,0,0,0,23.05,0
201712221428,0,0,0,23.1,0
201712221429,0,0,0,23.11,0
201712221430,0,0,0,23.1,0
201712221431,0,0,0,23.11,0
201712221432,0,0,0,23.11,0
201712221433,0,0,0,23.17,0
201712221434,0,0,0,23.15,0
201712221435,0,0,0,23.19,0
201712221436,0,0,0,23.22,0
201712221437,0,0,0,23.29,0
201712221438,0,0,0,23.28,0
201712221439,0,0,0,23.26,0
201712221440,0,0,0,23.27,0
201712221441,0,0,0,23.22,0
201712221442,0,0,0,23.18,0
201712221443,0,0,0,23.09,0
201712221444,0,0,0,23.16,0
201712221445,0,0,0,23.17,0
201712221446,0,0,0,23.18,0
201712221447,0,0,0,23.19,0
201712221448,0,0,0,23.18,0
201712221449,0,0,0,23.19,0
201712221450,0,0,0,23.17,0
201712221451,0,0,0,23.15,0
201712221452,0,0,0,23.12,0
201712221453,0,0,0,23.14,0
201712221454,0,0,0,23.17,0
201712221455,0,0,0,23.19,0
201712221456,0,0,0,23.2,0
201712221457,0,0,0,23.23,0
201712221458,0,0,0,23.24,0
201712221459,0,0,0,23.27,0
201712221500,0,0,0,23.26,0
