Date,type,price,quantity
20170816134018,buy-pending,10.21,1200
20170816134034,buy,10.22,4000
20170816135424,buy,10.24,1200
20170816135433,buy-pending,10.24,1200
20170816135501,buy,10.25,2600
20170816135545,buy,10.26,2600
20170816135741,buy,10.27,2600
20170816135746,buy,10.28,2600
20170816135753,buy,10.29,2600
20170816140133,buy-pending,10.21,1200
20170816140133,buy-pending,10.24,1200
20170816140407,buy-pending,10.29,2600
20170816140510,buy-pending,10.29,2600
20170816141012,buy,10.3,2500
20170816141113,buy-pending,10.3,2500
20170816141233,buy-pending,10.3,2500
20170816141603,buy-pending,10.3,2600
20170816141612,buy-pending,10.31,2600
20170816141618,buy,10.32,2600
20170816141814,buy-pending,10.33,2600
20170816141820,buy-pending,10.34,2600
20170816141826,buy,10.35,2600
20170816141831,buy-pending,10.35,2600
20170816141850,buy-pending,10.37,2600
20170816141856,buy-pending,10.38,2600
20170816141902,buy,10.39,2600
20170816141909,buy-pending,10.4,2600
20170816142031,buy-pending,10.3,2600
20170816142032,buy-pending,10.31,2600
20170816142032,buy-pending,10.33,2600
20170816142032,buy-pending,10.34,2600
20170816142032,buy-pending,10.35,2600
20170816142032,buy-pending,10.37,2600
20170816142032,buy-pending,10.38,2600
20170816142032,buy-pending,10.4,2600
20170816142724,buy,10.4,6700
20170816142806,buy,10.42,1900
20170816142815,buy,10.43,1900
20170816144421,buy-pending,10.39,1200
20170816144531,buy-pending,10.4,1200
20170816144540,buy,10.41,1200
20170816144631,buy,10.42,1200
20170816144639,buy,10.42,1200
20170816144922,buy,10.47,1200
20170816144950,buy,10.45,1200
20170816145040,buy,10.44,1200
20170816145049,buy,10.45,1200
20170816145123,buy-pending,10.43,1200
20170816145128,buy,10.44,1200
20170816145133,buy-pending,10.44,1200
20170816145145,buy,10.45,1200
20170816145152,buy-pending,10.44,1200
20170816145219,buy-pending,10.45,4600
20170816145226,buy-pending,10.45,4600
20170816145236,buy,10.5,4600
20170816145251,buy,10.58,1200
20170816145408,buy-pending,10.47,1200
20170816145414,buy,10.48,1200
20170816145430,buy,10.48,4600
20170816145433,buy,10.48,4600
20170816145557,buy,10.5,4600
20170816145601,buy,10.5,4600
20170816145607,buy,10.51,4600
20170816145611,buy,10.52,4600
20170816145616,buy,10.53,4600
20170816145625,buy-pending,10.53,4600
20170816145629,buy,10.54,4600
20170816145635,buy,10.59,4600
20170816145644,buy,10.57,4600
20170816145649,buy,10.59,4600
20170816145653,buy,10.59,4500
20170816145702,buy,10.6,4600
20170816145706,buy,10.6,4600
20170816145805,buy,10.58,4600
20170816145809,buy,10.58,4600
20170816145814,buy,10.6,4600
20170816145818,buy,10.6,4600
20170816145822,buy-pending,10.61,4500
20170816145826,buy,10.65,4500
20170816145833,buy,10.77,4500
20170816145843,buy,10.77,1900
20170816145849,buy,10.87,1800
20170816145857,buy,10.97,1800
20170817093252,sell,10.8,22900
20170817093338,buy-pending,10.61,4600
20170817093342,buy,10.62,4500
20170817093348,buy,10.64,4500
20170817093353,buy-pending,10.64,4500
20170817093357,buy-pending,10.64,4500
20170817093409,buy-pending,10.7,4500
20170817093420,buy,10.81,4400
20170817093425,buy,10.81,4400
20170817093426,buy,10.81,4400
20170817093434,buy,10.81,4400
20170817093441,buy,10.81,4300
20170817093511,buy-pending,10.78,43800
20170817093527,buy,10.79,6200
20170817093538,buy,10.79,4300
20170817093543,buy,10.8,4400
20170817093549,buy,10.8,4400
20170817093550,buy,10.8,4400
20170817093604,buy,10.84,43300
20170817093615,buy,10.93,6100
20170817093623,buy,10.96,6100
20170817093629,buy,10.96,6100
20170817093637,buy,10.96,6100
20170817093731,buy-pending,10.61,4600
20170817093731,buy-pending,10.62,4500
20170817093731,buy-pending,10.64,4500
20170817093731,buy-pending,10.64,4500
20170817093731,buy-pending,10.64,4500
20170817093732,buy-pending,10.7,4500
20170817093732,buy-pending,10.78,43800
20170817093732,buy-pending,10.84,43300
20170817093824,sell,10.78,2500
20170817093847,buy-pending,10.7,6400
20170817093854,buy-pending,10.71,6300
20170817093919,sell,10.75,2500
20170817094017,sell,10.78,2500
20170817094135,sell-pending,10.8,1200
20170817094221,sell,10.76,1200
20170817094224,sell,10.76,1200
20170817094240,buy-pending,10.7,6400
20170817094240,buy-pending,10.71,6300
20170817094305,sell,10.7,6300
20170817094306,sell,10.7,6300
20170817094357,sell,10.72,1200
20170817094426,sell-pending,10.78,33300
20170817094631,sell-pending,10.8,1200
20170817094632,sell-pending,10.78,33300
20170817094656,sell-pending,10.85,33900
20170817095429,sell,10.71,4300
20170817095636,sell,10.7,1200
20170817095924,sell,10.72,1800
20170817095931,sell-pending,10.73,1800
20170817100419,sell,10.68,1800
20170817100610,sell,10.68,3100
20170817100658,sell,10.65,3200
20170817100702,sell,10.65,3200
20170817100733,sell-pending,10.85,33900
20170817100733,sell-pending,10.73,1800
20170817100733,sell-pending,10.68,3100
20170817100733,sell-pending,10.65,3200
20170817100817,sell-pending,10.71,25900
20170817101206,sell,10.67,1900
20170817101438,sell-pending,10.71,25900
20170817102339,sell,10.65,1900
20170817102348,sell,10.63,1900
20170817102400,sell,10.62,4500
20170817103317,sell,10.6,7300
20170817103334,sell,10.58,7300
20170817104236,sell,10.63,1900
20170817131029,sell,10.65,1200
20170817131512,sell-pending,10.65,1200
20170817131512,sell-pending,10.65,1200
20170817131522,sell,10.63,1200
20170817131902,sell,10.6,10200
20170817132310,sell-pending,10.65,1200
20170817132310,sell-pending,10.65,1200
20170817132352,sell-pending,10.64,12600
20170817133242,sell-pending,10.64,12600
20170817134110,sell,10.67,1200
20170817134328,sell,10.7,6300
20170817134502,sell,10.64,1200
20170817142628,buy,10.62,500
20170817142650,buy,10.65,500
20170817142716,buy,10.66,500
20170817142748,buy,10.66,1500
20170817142756,buy,10.69,1500
20170817142804,buy,10.7,1500
20170817142837,buy,10.7,1100
20170817142917,buy,10.7,2300
20170817142923,buy,10.7,2300
20170817142941,buy,10.7,2300
20170817143450,buy,10.64,1700
20170817143534,buy,10.65,1700
20170817143544,buy-pending,10.65,1700
20170817143559,buy,10.68,1700
20170817143608,buy,10.7,1700
20170817143624,buy,10.74,500
20170817143634,buy,10.73,500
20170817143825,sell,10.7,1900
20170817144544,sell-pending,10.73,2000
20170817145314,sell-pending,10.73,2000
20170817145426,sell,10.68,2000
20170818093039,buy-pending,10.9,37400
20170818093049,buy-pending,10.91,2100
20170818093101,buy-pending,10.92,2100
20170818093121,sell,10.98,3900
20170818093147,sell,11.03,3900
20170818093205,sell,10.99,3900
20170818093218,sell,10.99,3900
20170818093314,sell,10.97,3900
20170818093326,sell,10.99,3900
20170818093340,sell,10.99,3900
20170818093356,sell,11.04,3900
20170818093421,sell,11.1,3900
20170818093438,sell,11.08,3900
20170818093445,sell,11.08,3900
20170818093449,sell,11.08,3900
20170818093455,sell,11.05,3900
20170818093503,sell,11.02,3900
20170818093508,sell,11,3900
20170818093510,sell,11,3800
20170818093606,sell-pending,11.03,3900
20170818093611,sell,11,3900
20170818093620,sell,10.98,4000
20170818093636,sell-pending,10.99,3900
20170818093654,sell,10.94,4000
20170818093658,buy-pending,10.7,47600
20170818093658,buy-pending,10.73,8700
20170818093658,buy-pending,10.74,2000
20170818093658,buy-pending,10.75,2000
20170818093659,buy-pending,10.9,37400
20170818093659,buy-pending,10.91,2100
20170818093659,buy-pending,10.92,2100
20170818093718,sell,10.9,4000
20170818093726,sell-pending,11.03,3900
20170818093726,sell-pending,10.99,3900
20170818093757,sell,10.9,2300
20170818093823,sell,10.9,2400
20170818093840,sell,10.9,5900
20170818093857,sell,10.9,3000
20170818094006,sell,10.9,3000
20170818094013,sell,10.88,3000
20170818094031,sell,10.85,3000
20170818094037,sell,10.83,3000
20170818094043,sell,10.8,3000
20170818094103,sell,10.83,3000
20170818094132,sell,10.8,3000
20170818094346,sell,10.8,7300
20170818094543,sell,10.83,1700
20170818094707,sell,10.85,1700
20170818094750,sell,10.85,2000
20170818094812,sell,10.87,900
20170818094831,sell,10.9,1076
20170821093013,sell,10.84,3000
20170821093122,sell,10.79,12700
20170821093126,sell,10.79,12700
20170821093653,sell,10.82,2000
20170821093747,sell,10.8,7400
20170821093848,sell,10.8,2000
20170821093848,sell-pending,10.8,2000
20170821093929,sell,10.7,8600
20170821093933,sell,10.7,8500
20170821093940,sell,10.68,8600
20170821094118,sell,10.7,2000
20170821094126,sell,10.7,2000
20170821094138,sell,10.71,2000
20170821094145,sell,10.71,2000
20170821094338,sell-pending,10.8,2000
20170821094501,sell,10.71,2900
20170821094510,sell,10.7,3100
20170821094557,sell-pending,10.7,3100
20170821095847,sell-pending,10.67,3100
20170821100026,sell,10.6,29800
20170821100100,sell-pending,10.67,3100
20170821100123,sell-pending,10.7,3100
20170821100212,sell,10.63,3100
20170821100219,sell,10.63,3100
20170816134018,buy-pending,10.21,400
20170816134034,buy,10.22,1200
20170816135424,buy,10.24,400
20170816135433,buy-pending,10.24,400
20170816135501,buy,10.25,800
20170816135545,buy,10.26,800
20170816135741,buy-pending,10.27,800
20170816135746,buy,10.28,800
20170816135753,buy,10.29,800
20170816140133,buy-pending,10.21,400
20170816140133,buy-pending,10.24,400
20170816140133,buy-pending,10.27,800
20170816140407,buy-pending,10.29,800
20170816140510,buy-pending,10.29,800
20170816141012,buy,10.3,800
20170816141113,buy-pending,10.3,800
20170816141233,buy-pending,10.3,800
20170816141603,buy-pending,10.3,800
20170816141612,buy-pending,10.31,800
20170816141618,buy,10.32,800
20170816141814,buy-pending,10.33,800
20170816141820,buy-pending,10.34,800
20170816141826,buy,10.35,800
20170816141831,buy-pending,10.35,800
20170816141850,buy-pending,10.37,800
20170816141856,buy-pending,10.38,800
20170816141902,buy,10.39,800
20170816141909,buy-pending,10.4,800
20170816142032,buy-pending,10.3,800
20170816142032,buy-pending,10.31,800
20170816142032,buy-pending,10.33,800
20170816142032,buy-pending,10.34,800
20170816142032,buy-pending,10.35,800
20170816142032,buy-pending,10.37,800
20170816142032,buy-pending,10.38,800
20170816142032,buy-pending,10.4,800
20170816142724,buy,10.4,2100
20170816142806,buy,10.42,600
20170816142815,buy,10.43,600
20170816144421,buy-pending,10.39,400
20170816144531,buy-pending,10.4,400
20170816144540,buy,10.41,400
20170816144631,buy,10.42,400
20170816144639,buy,10.42,400
20170816144922,buy,10.47,400
20170816144950,buy,10.45,400
20170816145040,buy,10.44,400
20170816145049,buy,10.45,400
20170816145123,buy-pending,10.43,400
20170816145128,buy,10.44,400
20170816145133,buy-pending,10.44,400
20170816145145,buy,10.45,400
20170816145152,buy-pending,10.44,400
20170816145219,buy-pending,10.45,1500
20170816145226,buy-pending,10.45,1500
20170816145236,buy,10.5,1500
20170816145251,buy,10.58,400
20170816145408,buy-pending,10.47,400
20170816145414,buy,10.48,400
20170816145430,buy,10.48,1500
20170816145433,buy,10.48,1500
20170816145557,buy,10.5,1400
20170816145601,buy,10.5,1400
20170816145607,buy,10.51,1400
20170816145611,buy,10.52,1400
20170816145616,buy,10.53,1400
20170816145625,buy-pending,10.53,1400
20170816145629,buy,10.54,1400
20170816145635,buy,10.59,1400
20170816145644,buy,10.57,1400
20170816145649,buy,10.59,1400
20170816145653,buy,10.59,1400
20170816145702,buy,10.6,1400
20170816145706,buy,10.6,1400
20170816145805,buy,10.58,1400
20170816145809,buy,10.58,1400
20170816145814,buy,10.6,1400
20170816145818,buy,10.6,1400
20170816145822,buy-pending,10.61,1400
20170816145826,buy,10.65,1400
20170816145833,buy,10.77,1400
20170816145843,buy,10.77,600
20170816145849,buy,10.87,600
20170816145857,buy,10.97,600
20170817093252,sell,10.8,7000
20170817093338,buy-pending,10.61,1400
20170817093342,buy-pending,10.62,1400
20170817093348,buy,10.64,1400
20170817093353,buy-pending,10.64,1400
20170817093357,buy-pending,10.64,1400
20170817093409,buy-pending,10.7,1400
20170817093420,buy,10.81,1400
20170817093425,buy,10.81,1400
20170817093426,buy,10.81,1400
20170817093434,buy,10.81,1400
20170817093441,buy,10.81,1400
20170817093511,buy-pending,10.78,13800
20170817093527,buy,10.79,1900
20170817093538,buy,10.79,1300
20170817093543,buy,10.8,1300
20170817093549,buy,10.8,1400
20170817093550,buy,10.8,1400
20170817093604,buy-pending,10.84,14100
20170817093615,buy,10.93,2000
20170817093623,buy,10.96,2000
20170817093629,buy,10.96,2000
20170817093637,buy,10.96,2000
20170817093731,buy-pending,10.61,1400
20170817093731,buy-pending,10.62,1400
20170817093731,buy-pending,10.64,1400
20170817093731,buy-pending,10.64,1400
20170817093731,buy-pending,10.7,1400
20170817093731,buy-pending,10.78,13800
20170817093731,buy-pending,10.84,14100
20170817093824,sell,10.78,700
20170817093847,buy-pending,10.7,2200
20170817093854,buy-pending,10.71,2200
20170817093919,sell,10.75,700
20170817094017,sell,10.78,700
20170817094135,sell-pending,10.8,300
20170817094221,sell,10.76,300
20170817094224,sell,10.76,300
20170817094240,buy-pending,10.7,2200
20170817094240,buy-pending,10.71,2200
20170817094304,sell,10.7,2000
20170817094306,sell,10.7,2000
20170817094357,sell,10.72,300
20170817094426,sell-pending,10.78,10400
20170817094631,sell-pending,10.8,300
20170817094632,sell-pending,10.78,10400
20170817094656,sell-pending,10.85,10600
20170817095429,sell,10.71,1300
20170817095636,sell,10.7,300
20170817095924,sell,10.72,500
20170817095931,sell-pending,10.73,500
20170817095957,sell-pending,10.85,10600
20170817100014,sell,10.72,18600
20170817100733,sell-pending,10.73,500
20170817100733,sell-pending,10.72,18600
20170817100817,sell-pending,10.71,4600
20170817101206,sell,10.67,300
20170817101438,sell-pending,10.71,4600
20170817101637,sell,10.67,9000
20170817142628,buy,10.62,100
20170817142650,buy,10.65,100
20170817142716,buy,10.66,100
20170817142748,buy,10.66,500
20170817142756,buy,10.69,500
20170817142804,buy,10.7,500
20170817142837,buy,10.7,400
20170817142917,buy,10.7,800
20170817142923,buy,10.7,800
20170817142941,buy,10.7,800
20170817143450,buy,10.64,600
20170817143534,buy,10.65,600
20170817143544,buy-pending,10.65,600
20170817143559,buy,10.68,600
20170817143608,buy,10.7,600
20170817143624,buy,10.74,100
20170817143634,buy,10.73,100
20170818093039,buy-pending,10.9,14700
20170818093049,buy-pending,10.91,800
20170818093101,buy-pending,10.92,800
20170818093121,sell,10.98,1000
20170818093147,sell,11.03,1000
20170818093205,sell,10.99,1000
20170818093218,sell,10.99,1000
20170818093314,sell,10.97,1000
20170818093326,sell,10.99,1000
20170818093340,sell,10.99,1000
20170818093356,sell,11.04,1000
20170818093421,sell,11.1,1000
20170818093438,sell,11.08,1000
20170818093445,sell,11.08,1000
20170818093449,sell,11.08,1000
20170818093455,sell,11.05,1000
20170818093503,sell,11.02,1000
20170818093508,sell,11,1000
20170818093510,sell,11,1000
20170818093606,sell-pending,11.03,1000
20170818093611,sell,11,1000
20170818093620,sell,10.98,1000
20170818093636,sell-pending,10.99,1000
20170818093654,sell,10.94,1000
20170818093658,buy-pending,10.7,20700
20170818093658,buy-pending,10.73,3800
20170818093658,buy-pending,10.74,800
20170818093658,buy-pending,10.75,800
20170818093658,buy-pending,10.9,14700
20170818093659,buy-pending,10.91,800
20170818093659,buy-pending,10.92,800
20170818093714,sell,10.9,1000
20170818093726,sell-pending,11.03,1000
20170818093726,sell-pending,10.99,1000
20170818093757,sell,10.9,600
20170818093823,sell,10.9,600
20170818093840,sell,10.9,1600
20170818093857,sell,10.9,800
20170818094006,sell,10.9,800
20170818094013,sell,10.88,800
20170818094031,sell,10.85,800
20170818094037,sell,10.83,800
20170818094043,sell,10.8,800
20170818094103,sell,10.83,800
20170818094132,sell,10.8,800
20170818094346,sell,10.8,2100
20170818094543,sell,10.83,400
20170818094707,sell,10.85,500
20170818094750,sell,10.85,600
20170818094812,sell,10.87,300
20170818094831,sell,10.9,300
20170821093013,sell,10.84,300
20170821093122,sell,10.79,1600
20170821093126,sell,10.79,1600
20170821093539,sell,10.8,11200
20170816134018,buy-pending,10.21,400
20170816134034,buy,10.22,1400
20170816135424,buy,10.24,400
20170816135433,buy-pending,10.24,400
20170816135501,buy,10.25,900
20170816135545,buy,10.26,900
20170816135741,buy-pending,10.27,900
20170816135746,buy,10.28,900
20170816135753,buy,10.29,900
20170816140133,buy-pending,10.21,400
20170816140133,buy-pending,10.24,400
20170816140133,buy-pending,10.27,900
20170816140407,buy-pending,10.29,900
20170816140510,buy-pending,10.29,900
20170816141012,buy,10.3,900
20170816141113,buy-pending,10.3,900
20170816141233,buy-pending,10.3,900
20170816141603,buy-pending,10.3,900
20170816141612,buy-pending,10.31,1000
20170816141618,buy,10.32,1000
20170816141814,buy-pending,10.33,1000
20170816141820,buy-pending,10.34,1000
20170816141826,buy,10.35,1000
20170816141831,buy-pending,10.35,1000
20170816141850,buy-pending,10.37,900
20170816141856,buy-pending,10.38,900
20170816141902,buy-pending,10.39,900
20170816141909,buy-pending,10.4,900
20170816142032,buy-pending,10.3,900
20170816142032,buy-pending,10.31,1000
20170816142032,buy-pending,10.33,1000
20170816142032,buy-pending,10.34,1000
20170816142032,buy-pending,10.35,1000
20170816142032,buy-pending,10.37,900
20170816142032,buy-pending,10.38,900
20170816142032,buy-pending,10.39,900
20170816142032,buy-pending,10.4,900
20170816142724,buy,10.4,2500
20170816142806,buy,10.42,700
20170816142815,buy,10.43,700
20170816144421,buy-pending,10.39,400
20170816144531,buy-pending,10.4,400
20170816144540,buy,10.41,400
20170816144631,buy,10.42,400
20170816144639,buy,10.42,400
20170816144922,buy,10.47,400
20170816144950,buy,10.45,400
20170816145040,buy,10.44,400
20170816145049,buy,10.45,400
20170816145123,buy-pending,10.43,400
20170816145128,buy,10.44,400
20170816145133,buy-pending,10.44,400
20170816145145,buy,10.45,400
20170816145152,buy-pending,10.44,400
20170816145219,buy-pending,10.45,1700
20170816145226,buy-pending,10.45,1700
20170816145236,buy,10.5,1700
20170816145251,buy,10.58,400
20170816145408,buy-pending,10.47,400
20170816145414,buy,10.48,400
20170816145430,buy,10.48,1700
20170816145434,buy,10.48,1700
20170816145557,buy,10.5,1700
20170816145602,buy,10.5,1700
20170816145607,buy,10.51,1700
20170816145611,buy,10.52,1700
20170816145616,buy,10.53,1700
20170816145625,buy-pending,10.53,1700
20170816145629,buy,10.54,1700
20170816145635,buy,10.59,1700
20170816145644,buy,10.57,1700
20170816145649,buy,10.59,1700
20170816145652,buy,10.59,1700
20170816145702,buy,10.6,1700
20170816145707,buy,10.6,1700
20170816145805,buy,10.58,1700
20170816145809,buy-pending,10.58,1700
20170816145814,buy,10.6,1700
20170816145818,buy-pending,10.6,1700
20170816145822,buy-pending,10.61,1700
20170816145826,buy,10.65,1700
20170816145833,buy,10.77,1700
20170816145843,buy,10.77,700
20170816145849,buy,10.87,700
20170816145857,buy,10.97,700
20170817093252,sell,10.8,7600
20170817093338,buy-pending,10.61,1800
20170817093342,buy-pending,10.62,1800
20170817093348,buy-pending,10.64,1800
20170817093353,buy-pending,10.64,1800
20170817093357,buy-pending,10.64,1800
20170817093409,buy-pending,10.7,1800
20170817093421,buy,10.81,1700
20170817093426,buy,10.81,1700
20170817093426,buy,10.81,1700
20170817093434,buy,10.81,1700
20170817093441,buy,10.81,1700
20170817093511,buy-pending,10.78,17500
20170817093527,buy,10.79,2500
20170817093538,buy,10.79,1700
20170817093543,buy,10.8,1700
20170817093549,buy,10.8,1700
20170817093551,buy,10.8,1700
20170817093605,buy-pending,10.84,17900
20170817093616,buy,10.93,2500
20170817093623,buy,10.96,2500
20170817093629,buy,10.96,2500
20170817093637,buy,10.96,2500
20170817093731,buy-pending,10.61,1800
20170817093731,buy-pending,10.62,1800
20170817093731,buy-pending,10.64,1800
20170817093731,buy-pending,10.64,1800
20170817093731,buy-pending,10.64,1800
20170817093731,buy-pending,10.7,1800
20170817093732,buy-pending,10.78,17500
20170817093732,buy-pending,10.84,17900
20170817093824,sell,10.78,800
20170817093847,buy-pending,10.7,2900
20170817093854,buy-pending,10.71,2900
20170817093919,sell,10.75,800
20170817094017,sell,10.78,800
20170817094135,sell-pending,10.8,400
20170817094221,sell,10.76,400
20170817094224,sell,10.76,400
20170817094240,buy-pending,10.7,2900
20170817094240,buy-pending,10.71,2900
20170817094304,sell,10.7,2100
20170817094306,sell,10.7,2100
20170817094357,sell,10.72,400
20170817094426,sell-pending,10.78,11100
20170817094632,sell-pending,10.95,1200
20170817094632,sell-pending,10.8,400
20170817094632,sell-pending,10.78,11100
20170817094656,sell-pending,10.85,11900
20170817095429,sell,10.71,1500
20170817095636,sell,10.7,400
20170817095924,sell,10.72,600
20170817095931,sell-pending,10.73,600
20170817100419,sell,10.68,600
20170817100610,sell-pending,10.68,1100
20170817100658,sell,10.65,1100
20170817100702,sell-pending,10.65,1100
20170817100733,sell-pending,10.85,11900
20170817100733,sell-pending,10.73,600
20170817100733,sell-pending,10.68,1100
20170817100733,sell-pending,10.65,1100
20170817100817,sell-pending,10.71,9800
20170817101206,sell-pending,10.67,700
20170817101438,sell-pending,10.71,9800
20170817101438,sell-pending,10.67,700
20170817102339,sell,10.65,700
20170817102348,sell,10.63,700
20170817102400,sell,10.62,1800
20170817103317,sell,10.6,2800
20170817103334,sell,10.58,2800
20170817104236,sell,10.63,700
20170817131029,sell,10.65,500
20170817131512,sell-pending,10.65,500
20170817131512,sell-pending,10.65,500
20170817131522,sell,10.63,400
20170817131902,sell,10.6,4100
20170817132310,sell-pending,10.65,500
20170817132310,sell-pending,10.65,500
20170817132352,sell-pending,10.64,5100
20170817133242,sell-pending,10.64,5100
20170817134110,sell,10.67,500
20170817134328,sell,10.7,2500
20170817134502,sell,10.64,500
20170817142628,buy,10.62,200
20170817142650,buy,10.65,200
20170817142716,buy,10.66,200
20170817142748,buy,10.66,600
20170817142756,buy,10.69,600
20170817142804,buy,10.7,600
20170817142837,buy,10.7,500
20170817142917,buy,10.7,1000
20170817142923,buy,10.7,1000
20170817142941,buy,10.7,1000
20170817143450,buy,10.64,800
20170817143534,buy,10.65,800
20170817143544,buy-pending,10.65,800
20170817143559,buy,10.68,800
20170817143608,buy,10.7,800
20170817143624,buy,10.74,200
20170817143634,buy,10.73,200
20170817143825,sell,10.7,800
20170817144544,sell-pending,10.73,800
20170817145314,sell-pending,10.73,800
20170817145426,sell,10.68,800
20170817145759,buy,10.69,2000
20170817145809,buy,10.7,2000
20170817145817,buy,10.7,2000
20170817145830,buy,10.71,1000
20170817145836,buy,10.71,1000
20170817145848,buy,10.74,400
20170817145855,buy,10.73,400
20170817145949,buy,10.73,400
20170817145956,buy,10.73,400
20170817150000,buy-pending,10.73,400
20170818093039,buy-pending,10.9,18000
20170818093049,buy-pending,10.91,1000
20170818093101,buy-pending,10.92,1000
20170818093121,sell,10.98,1400
20170818093147,sell,11.03,1400
20170818093205,sell,10.99,1400
20170818093218,sell,10.99,1400
20170818093314,sell,10.97,1400
20170818093326,sell,10.99,1400
20170818093340,sell,10.99,1400
20170818093356,sell,11.04,1400
20170818093421,sell,11.1,1400
20170818093438,sell,11.08,1400
20170818093445,sell,11.08,1400
20170818093449,sell,11.08,1400
20170818093456,sell,11.05,1400
20170818093503,sell,11.02,1400
20170818093508,sell,11,1400
20170818093510,sell,11,1400
20170818093606,sell-pending,11.03,1400
20170818093612,sell,11,1400
20170818093620,sell,10.98,1400
20170818093636,sell-pending,10.99,1400
20170818093654,sell,10.94,1400
20170818093658,buy-pending,10.7,25400
20170818093658,buy-pending,10.73,4600
20170818093658,buy-pending,10.74,1000
20170818093658,buy-pending,10.75,1000
20170818093658,buy-pending,10.9,18000
20170818093659,buy-pending,10.91,1000
20170818093659,buy-pending,10.92,1000
20170818093719,sell,10.9,1400
20170818093726,sell-pending,11.03,1400
20170818093726,sell-pending,10.99,1400
20170818093757,sell,10.9,800
20170818093823,sell,10.9,800
20170818093840,sell,10.9,2100
20170818093857,sell,10.9,1100
20170818094006,sell,10.9,1100
20170818094013,sell,10.88,1100
20170818094031,sell,10.85,1100
20170818094037,sell,10.83,1100
20170818094043,sell,10.8,1100
20170818094103,sell,10.83,1100
20170818094132,sell,10.8,1100
20170818094305,sell-pending,10.9,1100
20170818094346,sell,10.8,2800
20170818094543,sell,10.83,600
20170818094707,sell,10.85,600
20170818094750,sell,10.85,600
20170818094812,sell,10.87,500
20170818094831,sell,10.9,600
20170821093013,sell,10.84,500
20170821093122,sell,10.79,2300
20170821093126,sell,10.79,2300
20170821093653,sell,10.82,300
20170821093747,sell,10.8,1300
20170821093848,sell,10.8,300
20170821093848,sell-pending,10.8,300
20170821093929,sell,10.7,1600
20170821093933,sell,10.7,1600
20170821093940,sell,10.68,1600
20170821094118,sell,10.7,300
20170821094126,sell,10.7,300
20170821094138,sell,10.71,300
20170821094145,sell,10.71,300
20170821094343,sell-pending,10.8,300
20170821094501,sell,10.71,600
20170821094510,sell,10.7,500
20170821094557,sell-pending,10.7,600
20170821095847,sell-pending,10.67,600
20170821100026,sell,10.6,5800
20170821100049,sell-pending,10.7,600
20170821100116,sell-pending,10.67,600
20170821100212,sell,10.63,1200
20170817141114,buy,10.59,5000
20170817141236,buy,10.59,5000
20170817141842,buy-pending,10.6,5000
20170818093240,sell,10.95,10000
20170816134018,buy-pending,10.21,1700
20170816134034,buy,10.22,5400
20170816135424,buy,10.24,1700
20170816135433,buy-pending,10.24,1700
20170816135501,buy,10.25,3500
20170816135545,buy,10.26,3500
20170816135741,buy-pending,10.27,3500
20170816135746,buy,10.28,3500
20170816135753,buy,10.29,3500
20170816140133,buy-pending,10.21,1700
20170816140133,buy-pending,10.24,1700
20170816140133,buy-pending,10.27,3500
20170816140407,buy-pending,10.29,3500
20170816140510,buy-pending,10.29,3500
20170816141012,buy,10.3,3500
20170816141113,buy-pending,10.3,3500
20170816141233,buy-pending,10.3,3500
20170816141603,buy-pending,10.3,3500
20170816141612,buy-pending,10.31,3600
20170816141618,buy,10.32,3600
20170816141814,buy-pending,10.33,3600
20170816141820,buy-pending,10.34,3600
20170816141826,buy,10.35,3600
20170816141831,buy-pending,10.35,3600
20170816141850,buy-pending,10.37,3600
20170816141856,buy-pending,10.38,3600
20170816141902,buy,10.39,3600
20170816141909,buy-pending,10.4,3600
20170816142032,buy-pending,10.3,3500
20170816142032,buy-pending,10.31,3600
20170816142032,buy-pending,10.33,3600
20170816142032,buy-pending,10.34,3600
20170816142032,buy-pending,10.35,3600
20170816142032,buy-pending,10.37,3600
20170816142032,buy-pending,10.38,3600
20170816142032,buy-pending,10.4,3600
20170816142724,buy,10.4,9300
20170816142806,buy,10.42,2700
20170816142815,buy,10.43,2700
20170816144421,buy-pending,10.39,1700
20170816144531,buy-pending,10.4,1700
20170816144540,buy,10.41,1700
20170816144631,buy,10.42,1700
20170816144639,buy,10.42,1700
20170816144922,buy,10.47,1700
20170816144950,buy,10.45,1700
20170816145040,buy,10.44,1700
20170816145049,buy,10.45,1700
20170816145123,buy-pending,10.43,1700
20170816145128,buy,10.44,1700
20170816145133,buy,10.44,1700
20170816145145,buy,10.45,1700
20170816145152,buy-pending,10.44,1700
20170816145219,buy-pending,10.45,6400
20170816145226,buy-pending,10.45,6400
20170816145236,buy,10.5,6400
20170816145251,buy,10.58,1700
20170816145408,buy-pending,10.47,1700
20170816145414,buy,10.48,1700
20170816145430,buy,10.48,6400
20170816145433,buy,10.48,6400
20170816145557,buy,10.5,6400
20170816145601,buy,10.5,6400
20170816145607,buy,10.51,6300
20170816145611,buy,10.52,6400
20170816145616,buy,10.53,6300
20170816145625,buy-pending,10.53,6300
20170816145629,buy,10.54,6300
20170816145635,buy,10.59,6300
20170816145644,buy,10.57,6300
20170816145649,buy,10.59,6300
20170816145651,buy,10.59,6300
20170816145702,buy,10.6,6300
20170816145706,buy,10.6,6300
20170816145805,buy,10.58,6300
20170816145809,buy,10.58,6300
20170816145814,buy,10.6,6300
20170816145818,buy,10.6,6300
